comment_id,user_id,parent_user_id,node_id,poster,parent_content,content,support,parody
6305,4783,4733.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,讲道理，人家是正经考进去的。,对啊，就跟非洲兄弟考清华北大一样，也是正经考进去的,0,0
6362,4821,72.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,扣一支持姜萍，扣二得到一个小布丁[doge],2,0,0
2451,2437,2173.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,“我可是男士”[萌萌哒R],哪个人会跟人吵架的时候说自己是男士，莫名其妙的[汗颜R],2,0
6505,2845,4928.0,24,官宣！姜萍决赛时间定了！,官方在私下冷处理，毕竟自己都被啪啪打脸多丢人,央视网直接删了之前评价姜萍天才少女的视频[偷笑R],0,0
1517,1657,1641.0,4,浙大:人在家中坐，喜从天上来,香港生活费用非常高，之前有报道她家里条件一般要贡好几个小孩上学,香港这种都是四年给100w覆盖学费,0,0
781,2294,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,承认别人优秀有这么难吗 这些人别太酸了,1,0
992,1316,1316.0,5,真的很讨厌夺舍梗,[汗颜R]又只会性别叙事，抛开事实不谈了对吧？,[汗颜R]数学天才月考83分，之前数学成绩都没突出，板书一堆错误，阿里比赛一大堆造假条件。这么多漏洞你们真是视而不见啊？,2,0
14,94,73.0,0,看到这个新闻很想哭,从这里能够反应了，很多中专生，或许人生就是这样开始过得不好的，因为很多中专生都觉得自己“不配”觉得自己不如人。恭喜这位少女，有一个人做榜样，就会有更多的人去学习去模仿[加油R],所以说配的感真的很重要[微笑R],0,0
1158,1436,1300.0,5,真的很讨厌夺舍梗,我觉得就是学历歧视，和男女没关系，换个男的一样被喷,歧视学历，之前那个送外卖的怎么没人歧视？因为人家真能做出来，直播自证。不像有的人躲起来[汗颜R],2,0
3655,566,650.0,15,“大专生也能获奖，这比赛肯定没什么水平”,姜自己也有责任，刚开始都是骂他老师的，她自己不听劝要站出来配合阿里造假，如果只是帮老师作弊，大家都能理解。,代入一下让我拿着不是我的成果出来领奖我是害怕的（院士子女说不好听也不是不可以）[笑哭R]没必要没必要 多少能力做多少事 心安理得,2,0
1105,3043,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,就像中彩票，不是你中的，都会说是假的有内幕[微笑R],1,0
4575,3791,3710.0,18,阿里数赛办的好！以后还是别办了...,抛开事实不谈，难道屏幕前的你就没错吗,抛开事实不谈 事实抛不开,1,0
6051,4623,4383.0,23,阿里数学竞赛应该会停办,我都笑死了，稍微不如你意的就扣上支持者的帽子虚空索敌是吧。果真意淫强国啊，我连这件事都懒得去关注太多，看到你们天天抓着一个人网暴觉得无语说两句就被就扣上信徒的帽子一并审判，厉害。敢问你祖上必定是当过某颜色兵的吧[doge],你祖上才是知道吗，你不是什么都信吗[飞吻R]对此你应该深信不疑，如果你怀疑了，那你应该跟我是同路人了[飞吻R]终于学会质疑了[飞吻R],0,0
6103,4672,4383.0,23,阿里数学竞赛应该会停办,既然比赛有漏洞，不是应该质疑全部参赛者吗？清华北大那些一个都不质疑，抓着姜不放。从这一点就知道中国为什么假专家盛行了吧，不乏信众,别人，你随便质疑，没人带怕的,0,0
6435,4889,4880.0,25,姜萍明日参加决赛，成绩8月公布,为了刷成绩，想考博士，这种很正常的，想跳出这种学校,但是我有个问题，这样的话不应该自己真实姓名的那个要高于姜萍名字做出来的那个吗，不然这排名也不能用啊，或者说第一次试水用别人名字，第二次用自己名字答成绩高才对啊,0,0
3731,3398,3203.0,15,“大专生也能获奖，这比赛肯定没什么水平”,搜了一下还真有可能[捂脸R]可能心理原因更大些，老师家长面对面跟我说话我是真听不进一句，控制不住想笑想打哈欠，不过现在应该没啥了已经快30岁,确实注意力受损有很多种可能，我是实在受困扰所以去医院查了，所以看见了就忍不住提现别人可以查查哈哈,2,0
899,1243,1136.0,2,为什么姜萍的成功会如此耀眼！,可是成绩能代表什么呢，考的差又怎样，要知道不是所有人都擅长学习[玫瑰R],我没说成绩差代表了什么，成绩差只是代表了成绩差，我想表达的是要尊重事实。另外，我对成绩差的人也没有意见,0,0
5803,3411,603.0,18,阿里数赛办的好！以后还是别办了...,犯罪是谁质疑谁举证，但是学术就是要自证，请知悉。不要混淆,犯罪也不是谁质疑谁举证而是谁主张谁举证[doge],0,0
567,942,949.0,1,网传丘成桐对姜萍和阿里数赛的评价,暗中赚取收益最大，是贬义，,soga理解了，谢谢！,0,0
1890,5338,,27,好犀利！中专女生爆冷拿下数学竞赛全球12名,,甚至一些清华北京大学的都排在她下面,1,0
597,1953,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,差生开个第一，一堆人说作弊抄袭，请问抄谁的?,1,0
3276,2632,512.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,姜萍我不知道，不过阿里全球数学竞赛命题组专家王若度是真正的天才，年纪大一点的人应该多少听说过天枪王若度，一个网瘾少年在游戏和数学之间反复横跳成功上岸的故事。,对，拿质疑姜萍的理论来质疑王若度，王若度妥妥的作弊！一个高中一直玩游戏，全国到处打比赛的，怎么在回归学校后仅用3个月时间就从成绩一般直接以极其优秀的成绩上的北大？我质疑提前拿到高考试卷了[笑哭R]，王若度上大学又重复了一遍高中这种开挂过程[笑哭R],0,0
237,979,,1,网传丘成桐对姜萍和阿里数赛的评价,,有点相信是邱老怪的,2,0
4651,3842,3821.0,13,有一说一，真相快出来了,学术界向来都是要求自证的，否则人人都能宣称自己研发出了常温超导，且不接受一切质疑，理由是“谁质疑谁举证”，你不能拿出证据证明我是假的，那我就是真的做出了常温超导。那这也太荒唐了。,有道理，如果她能证明自己，自然能堵住悠悠众口,0,0
5380,3191,1562.0,13,有一说一，真相快出来了,我不相信一个这么简单点试卷做出来不及格的人能在这种比赛上考这么高，本来是支持她的，但是随着成绩单爆出来卷子爆出来，政府的认证核对成绩单不是造假,我的意思是，她的能力造假，铁定是后面的人推波助澜，她只是个傀儡而已，大家是不是搞错对象了,2,0
2333,2325,2167.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,你能确定百分百正确？[笑哭R]这可不是你对“江萍是自己做的题”的态度，不是要有质疑精神吗？[笑哭R]怎么不质疑了,都粉领咯就不要掺和数学竞赛了哈[偷笑R],2,0
5635,2916,4413.0,19,如果数学是假的，那什么是真的？,如果你说其他人作弊了，那我不反对，在清华北大学生作弊都赢不了的情况下，请问姜萍有没有作弊？给她从神坛上拉下来有什么问题呢？当初确实有人炒作，但登上神坛的也是她自己，她可没说过自己作弊吧？,考出好成绩，接受了采访就是登上神坛？阿里去年找个外卖小哥，外卖小哥是真的，今年阿里为了扩大宣传找个中专小白？如果清华北大作弊都没赢，姜萍作弊就赢了？我该说姜萍厉害还是清华北大太……,2,0
6319,4791,72.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,扣一支持姜萍，扣二得到一个小布丁[doge],"2,不给小布丁的一律视为一个拉米",0,0
1747,1765,1692.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,作者，我觉得你要知道一件事情，江苏高中录取分数线是500多分，也就是说500分以下就得上职高了，他那个中专是620分考上的[微笑R],她家里条件不允许[笑哭R],0,0
69,270,,0,看到这个新闻很想哭,,牛逼,1,0
6407,4870,486.0,24,官宣！姜萍决赛时间定了！,你不会真的只有5岁吧小朋友?是的话我就不逗你玩了[大笑R],你也没必要这么说话，那个姓林的就质疑了一下你就说人家流口水是5岁，换别人真的开骂了，玩梗也适度,0,0
1651,4591,,16,浙江大学数高院邀请姜萍参加暑假班！！！,,直接评为院士,2,1
2170,2152,1258.0,9,姜萍老师的学历竟然那么高,我们是南师大的多，，有人喜欢考过去再回学校教书[doge]但是新老师学历好像普遍更高[仙女R],南师大是211吧？上师大还是双非[失望R]，估计我们老师在念的时候还是个二本,0,0
4285,3375,3175.0,13,有一说一，真相快出来了,评论区先自证一下自己期末考试没作弊吧[笑哭R],不过，一个期末考试为什么要作弊？它也值得让我花这心思[笑哭R][失望R][失望R],1,1
2230,2206,2126.0,9,姜萍老师的学历竟然那么高,姜萍从一个对高数一窍不通的中专生凭自己的天赋带领她的硕士数学老师在一年内成绩从200名提升到125名！ 👍👍👍,她可以教王润秋了,0,0
6099,4669,72.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,扣一支持姜萍，扣二得到一个小布丁[doge],2 福建好热我真想吃,0,0
3949,3527,3335.0,19,如果数学是假的，那什么是真的？,感谢姜萍的出现，让我们知道原来经常霸榜各大竞赛的名校生是如何做局的。他们破防的同时，把自己的手段都爆出来了[微笑R],人家线下闭卷考试可以这样作弊？？开卷考试才可以这样[doge],2,0
1624,4536,,16,浙江大学数高院邀请姜萍参加暑假班！！！,,姜萍，接下来看你去不去了,0,0
3737,3203,3398.0,15,“大专生也能获奖，这比赛肯定没什么水平”,确实注意力受损有很多种可能，我是实在受困扰所以去医院查了，所以看见了就忍不住提现别人可以查查哈哈,查了以后咋说呢,2,0
6394,72,4831.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,可怜的西瓜只知道阴阳怪气来获得一点关注[飞吻R],是呀是呀[微笑R],0,0
3234,2996,2989.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,想一想自己17岁在干嘛？对这个世界又了解多少？,17岁的时候懂得要诚实不要沽名钓誉，努力准备高考清北,0,0
2858,2724,2150.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,江苏中考挺难的，再加上她肯定没钱补课的。我侄子在江苏他能进市重是靠一路补课的。我女儿今年中考，成绩好的原因是我们一直请老师一对一的。所以我觉得这样女孩难能可贵。[斜眼R],各地方就算中考再难[笑哭R]，至少也有百分之三四十的能上高中吧[笑哭R]，我朋友也有江苏考过来的[笑哭R]，说实话中考那个难度真的，很一般[笑哭R]，我身边大家不会从中考就开始补课[笑哭R]，这个姜萍她中考数学差成啥样了[笑哭R]，您自己去看看阿里的宣传照片也能看出来这个女生连写求和符号都是错的吧[笑哭R]，这样的人怪中考分流?数学是很吃天赋的东西，有没有天赋都不用等到初中，小学就能看出来了，我就是普通没啥天赋的人，中考高考数学都轻轻松松从没补过课，如果真的是天才，中高考数学不会只考那点分的[笑哭R],2,0
2251,2229,2148.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,警察办案有时候都看面相，当今社会你不会识人看面[汗颜R]？,质疑组：说话，笔记，学习难度，过往经历。 支持者：面相顺眼,0,0
